STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,age,Age class,citizen,Country of citizenship,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,LV,Latvia,2015,,436.9,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,LV,Latvia,2016,,437.1,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,LV,Latvia,2017,,433.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,LV,Latvia,2018,,438.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,LV,Latvia,2019,,436.4,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,LV,Latvia,2020,,427.1,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,LV,Latvia,2021,,408.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,LV,Latvia,2022,,422.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,LV,Latvia,2023,,417.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,LV,Latvia,2024,,413.0,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,ME,Montenegro,2011,,84.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,ME,Montenegro,2012,,88.3,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,ME,Montenegro,2013,,90.5,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,ME,Montenegro,2014,,95.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,ME,Montenegro,2015,,99.0,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,ME,Montenegro,2016,,98.6,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,ME,Montenegro,2017,,98.6,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,ME,Montenegro,2018,,102.2,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,ME,Montenegro,2019,,105.0,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,ME,Montenegro,2020,,93.9,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2006,,216.0,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2007,,228.7,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2008,,233.2,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2009,,238.3,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2010,,243.2,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2011,,253.6,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2012,,254.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2013,,268.7,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2014,,269.1,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2015,,278.7,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2016,,280.6,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2017,,287.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2018,,296.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2019,,316.6,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MK,North Macedonia,2020,,319.9,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2000,,43.4,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2001,,43.5,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2002,,46.1,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2003,,44.9,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2004,,43.0,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2005,,45.7,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2006,,46.4,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2007,,50.0,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2008,,52.7,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2009,,53.5,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2010,,55.5,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2011,,58.2,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2012,,63.7,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2013,,68.9,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2014,,73.7,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2015,,76.4,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2016,,81.4,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2017,,87.4,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2018,,95.1,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2019,,98.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2020,,102.9,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2021,,107.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2022,,116.2,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2023,,121.5,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,MT,Malta,2024,,127.7,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,1995,,2747.3,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,1996,,2836.1,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,1997,,2957.7,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,1998,,3074.0,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,1999,,3217.9,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2000,,3351.0,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2001,,3476.4,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2002,,3536.4,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2003,,3556.6,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2004,,3559.1,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2005,,3418.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2006,,3491.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2007,,3619.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2008,,3723.1,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2009,,3749.7,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2010,,3746.0,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2011,,3775.3,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2012,,3798.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2013,,3779.5,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2014,,3723.9,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2015,,3779.1,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2016,,3840.5,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2017,,3927.3,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2018,,4019.5,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2019,,4104.3,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2020,,4106.6,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2021,,4271.0,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2022,,4393.0,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2023,,4475.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NL,Netherlands,2024,,4494.4,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,1995,,935.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,1996,,964.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,1997,,992.7,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,1998,,1030.6,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,1999,,1041.2,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2000,,1049.6,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2001,,1054.2,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2002,,1067.6,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2003,,1055.0,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2004,,1062.9,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2005,,1061.5,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2006,,1092.6,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2007,,1131.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2008,,1167.1,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2009,,1164.9,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2010,,1159.2,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2011,,1174.1,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2012,,1191.0,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2013,,1198.4,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2014,,1208.8,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2015,,1210.3,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2016,,1217.1,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2017,,1216.5,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2018,,1226.0,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2019,,1239.5,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2020,,1237.2,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2021,,1265.5,,b,break in time series,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2022,,1294.9,,,,,
dataflow,ESTAT:LFSA_EGAN(1.0),"Employment by sex, age and citizenship (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,Y15-64,From 15 to 64 years,TOTAL,Total,NO,Norway,2023,,1312.4,,,,,
